depth,age
1.336649999999999920e+02,5.536561339113549707e+01
1.336899999999999977e+02,5.536759951047299921e+01
1.337150000000000034e+02,5.536958562981050136e+01
1.337400000000000091e+02,5.537157174914810298e+01
1.337649999999999864e+02,5.537355786848559802e+01
1.337899999999999920e+02,5.537554398782319964e+01
1.338149999999999977e+02,5.537753010716070179e+01
1.338400000000000034e+02,5.537951622649830341e+01
1.338650000000000091e+02,5.538150234583579845e+01
1.338899999999999864e+02,5.538348846517330060e+01
1.339149999999999920e+02,5.538547458451090222e+01
1.339600000000000080e+02,5.538904959931849703e+01
1.339850000000000136e+02,5.539103571865599918e+01
1.340099999999999909e+02,5.539302183799360080e+01
1.340349999999999966e+02,5.539500795733110294e+01
1.340600000000000023e+02,5.539699407666859798e+01
1.340850000000000080e+02,5.539898019600619961e+01
1.341100000000000136e+02,5.540096631534370175e+01
1.341349999999999909e+02,5.540295243468130337e+01
1.341599999999999966e+02,5.540493855401879841e+01
1.341850000000000023e+02,5.540692467335640004e+01
1.342100000000000080e+02,5.540891079269390218e+01
1.342350000000000136e+02,5.541089691203149670e+01
1.342599999999999909e+02,5.541288303136899884e+01
1.342849999999999966e+02,5.541486915070650099e+01
1.343100000000000023e+02,5.541685527004410261e+01
1.343350000000000080e+02,5.541884138938159765e+01
1.343600000000000136e+02,5.542082750871919927e+01
1.343849999999999909e+02,5.542281362805670142e+01
1.344099999999999966e+02,5.542479974739430304e+01
1.344350000000000023e+02,5.542678586673179808e+01
1.344600000000000080e+02,5.542877198606930023e+01
1.344850000000000136e+02,5.543075810540690185e+01
1.345099999999999909e+02,5.543274422474439689e+01
1.345349999999999966e+02,5.543473034408199851e+01
1.345600000000000023e+02,5.543671646341950066e+01
1.345850000000000080e+02,5.543870258275710228e+01
1.346100000000000136e+02,5.544068870209459732e+01
1.346349999999999909e+02,5.544267482143209946e+01
1.346599999999999966e+02,5.544466094076970109e+01
1.346850000000000023e+02,5.544664706010720323e+01
1.347100000000000080e+02,5.544863317944479775e+01
1.347350000000000136e+02,5.545061929878229989e+01
1.347599999999999909e+02,5.545260541811990151e+01
1.347849999999999966e+02,5.545459153745739656e+01
1.348100000000000023e+02,5.545657765679499818e+01
1.348350000000000080e+02,5.545856377613250032e+01
1.348600000000000136e+02,5.546028962399999784e+01
1.348849999999999909e+02,5.546195040399999954e+01
1.349099999999999966e+02,5.546361118400000123e+01
1.349350000000000023e+02,5.546527196400000292e+01
1.349600000000000080e+02,5.546693274399999751e+01
1.349850000000000136e+02,5.546859352399999921e+01
1.350099999999999909e+02,5.547025430400000090e+01
1.350349999999999966e+02,5.547191508400000259e+01
1.350600000000000023e+02,5.547357586399999718e+01
1.350850000000000080e+02,5.547523664399999888e+01
1.351349999999999909e+02,5.547855820400000226e+01
1.351599999999999966e+02,5.548021898399999685e+01
1.351850000000000023e+02,5.548187976399999854e+01
1.352100000000000080e+02,5.548354054400000024e+01
1.352350000000000136e+02,5.548520132400000193e+01
1.352599999999999909e+02,5.548686210399999652e+01
1.352849999999999966e+02,5.548852288399999821e+01
1.353100000000000023e+02,5.549018366399999991e+01
1.353350000000000080e+02,5.549184444400000160e+01
1.353600000000000136e+02,5.549350522400000330e+01
1.353849999999999909e+02,5.549516600399999788e+01
1.354099999999999966e+02,5.549682678399999958e+01
1.354350000000000023e+02,5.549848756400000127e+01
1.354600000000000080e+02,5.550014834400000296e+01
1.354850000000000136e+02,5.550180912399999755e+01
1.355099999999999909e+02,5.550346990399999925e+01
1.355349999999999966e+02,5.550513068400000094e+01
1.355600000000000023e+02,5.550679146400000263e+01
1.355850000000000080e+02,5.550845224399999722e+01
1.356100000000000136e+02,5.551011302399999892e+01
1.356349999999999909e+02,5.551177380400000061e+01
1.356599999999999966e+02,5.551343458400000230e+01
1.356850000000000023e+02,5.551509536399999689e+01
1.357100000000000080e+02,5.551675614399999859e+01
1.357350000000000136e+02,5.551841692400000028e+01
1.357599999999999909e+02,5.552007770400000197e+01
1.357849999999999966e+02,5.552173848399999656e+01
1.358100000000000023e+02,5.552339926399999825e+01
1.358350000000000080e+02,5.552506004399999995e+01
1.358600000000000136e+02,5.552672082400000164e+01
1.358849999999999909e+02,5.552838160400000334e+01
1.359099999999999966e+02,5.553004238399999792e+01
1.359350000000000023e+02,5.553170316399999962e+01
1.359600000000000080e+02,5.553336394400000131e+01
1.359850000000000136e+02,5.553502472400000300e+01
1.360099999999999909e+02,5.553668550399999759e+01
1.360349999999999966e+02,5.553834628399999929e+01
1.360600000000000023e+02,5.554000706400000098e+01
1.360850000000000080e+02,5.554166784400000267e+01
1.361100000000000136e+02,5.554390909090909645e+01
1.361349999999999909e+02,5.554629545454550055e+01
1.361599999999999966e+02,5.554868181818179806e+01
1.361850000000000023e+02,5.555106818181820216e+01
1.362100000000000080e+02,5.555345454545449968e+01
1.362350000000000136e+02,5.555584090909089667e+01
1.362599999999999909e+02,5.555822727272730077e+01
1.362849999999999966e+02,5.556061363636359829e+01
1.363100000000000023e+02,5.556300000000000239e+01
1.363350000000000080e+02,5.556434615384620201e+01
1.363600000000000136e+02,5.556569230769230217e+01
1.363849999999999909e+02,5.556703846153850179e+01
1.364099999999999966e+02,5.556838461538460194e+01
1.364350000000000023e+02,5.556973076923080157e+01
1.364600000000000080e+02,5.557107692307690172e+01
1.364850000000000136e+02,5.557242307692310135e+01
1.365099999999999909e+02,5.557376923076920150e+01
1.365349999999999966e+02,5.557511538461540113e+01
1.365600000000000023e+02,5.557646153846150128e+01
1.365850000000000080e+02,5.557780769230770090e+01
1.366349999999999909e+02,5.558050000000000068e+01
1.366599999999999966e+02,5.558184615384620031e+01
1.366850000000000023e+02,5.558319230769230046e+01
1.367100000000000080e+02,5.558461764705879915e+01
1.367350000000000136e+02,5.558616176470589920e+01
1.367599999999999909e+02,5.558770588235289978e+01
1.367849999999999966e+02,5.558924999999999983e+01
1.368100000000000023e+02,5.559079411764709988e+01
1.368350000000000080e+02,5.559233823529410046e+01
1.368600000000000136e+02,5.559388235294120051e+01
1.368849999999999909e+02,5.559542647058820108e+01
1.369099999999999966e+02,5.559697058823530114e+01
1.369350000000000023e+02,5.559851470588240119e+01
1.369600000000000080e+02,5.560005882352940176e+01
1.369850000000000136e+02,5.560160294117650182e+01
1.370099999999999909e+02,5.560314705882350239e+01
1.370349999999999966e+02,5.560469117647060244e+01
1.370600000000000023e+02,5.560682608695650231e+01
1.370850000000000080e+02,5.560910869565220338e+01
1.371100000000000136e+02,5.561139130434779787e+01
1.371349999999999909e+02,5.561367391304349894e+01
1.371599999999999966e+02,5.561595652173910054e+01
1.371850000000000023e+02,5.561823913043480161e+01
1.372100000000000080e+02,5.562052173913040320e+01
1.372299999999999898e+02,5.562234782608700101e+01
1.372400000000000091e+02,5.562326086956520044e+01
1.372500000000000000e+02,5.562417391304349934e+01
1.372599999999999909e+02,5.562508695652169877e+01
1.372700000000000102e+02,5.562599999999999767e+01
1.372800000000000011e+02,5.562691304347829657e+01
1.372899999999999920e+02,5.562782608695650310e+01
1.373000000000000114e+02,5.562873913043480201e+01
1.373100000000000023e+02,5.562965217391300143e+01
1.373199999999999932e+02,5.563056521739130034e+01
1.373300000000000125e+02,5.563147826086959924e+01
1.373400000000000034e+02,5.563239130434779867e+01
1.373499999999999943e+02,5.563330434782609757e+01
1.373600000000000136e+02,5.563421739130439647e+01
1.373700000000000045e+02,5.563513043478260300e+01
1.373799999999999955e+02,5.563604347826090191e+01
1.373899999999999864e+02,5.563695652173910133e+01
1.374000000000000057e+02,5.563786956521740024e+01
1.374099999999999966e+02,5.563878260869569914e+01
1.374199999999999875e+02,5.563969565217389857e+01
1.374300000000000068e+02,5.564060869565219747e+01
1.374399999999999977e+02,5.564152173913039690e+01
1.374499999999999886e+02,5.564243478260870290e+01
1.374600000000000080e+02,5.564334782608700181e+01
1.374699999999999989e+02,5.564426086956520123e+01
1.374799999999999898e+02,5.564517391304350014e+01
1.374900000000000091e+02,5.564608695652169956e+01
1.375000000000000000e+02,5.564699999999999847e+01
1.375099999999999909e+02,5.564784000000000219e+01
1.375200000000000102e+02,5.564867999999999881e+01
1.375300000000000011e+02,5.564952000000000254e+01
1.375399999999999920e+02,5.565035999999999916e+01
1.375500000000000114e+02,5.565120000000000289e+01
1.375600000000000023e+02,5.565203999999999951e+01
1.375699999999999932e+02,5.565288000000000324e+01
1.375800000000000125e+02,5.565371999999999986e+01
1.375900000000000034e+02,5.565455999999999648e+01
1.375999999999999943e+02,5.565540000000000020e+01
1.376100000000000136e+02,5.565623999999999683e+01
1.376200000000000045e+02,5.565708000000000055e+01
1.376299999999999955e+02,5.565791999999999717e+01
1.376399999999999864e+02,5.565876000000000090e+01
1.376500000000000057e+02,5.565959999999999752e+01
1.376599999999999966e+02,5.566044000000000125e+01
1.376699999999999875e+02,5.566127999999999787e+01
1.376800000000000068e+02,5.566212000000000160e+01
1.376899999999999977e+02,5.566295999999999822e+01
1.376999999999999886e+02,5.566380000000000194e+01
1.377100000000000080e+02,5.566463999999999857e+01
1.377199999999999989e+02,5.566548000000000229e+01
1.377299999999999898e+02,5.566631999999999891e+01
1.377400000000000091e+02,5.566716000000000264e+01
1.377500000000000000e+02,5.566799999999999926e+01
1.377599999999999909e+02,5.566856756756759950e+01
1.377700000000000102e+02,5.566913513513510026e+01
1.377800000000000011e+02,5.566970270270270049e+01
1.377899999999999920e+02,5.567027027027030073e+01
1.378000000000000114e+02,5.567083783783780149e+01
1.378100000000000023e+02,5.567140540540540172e+01
1.378199999999999932e+02,5.567197297297300196e+01
1.378300000000000125e+02,5.567254054054050272e+01
1.378400000000000034e+02,5.567310810810810295e+01
1.378499999999999943e+02,5.567367567567570319e+01
1.378600000000000136e+02,5.567424324324319684e+01
1.378700000000000045e+02,5.567481081081079708e+01
1.378799999999999955e+02,5.567537837837839731e+01
1.378899999999999864e+02,5.567594594594589807e+01
1.379000000000000057e+02,5.567651351351349831e+01
1.379099999999999966e+02,5.567708108108109855e+01
1.379199999999999875e+02,5.567764864864859931e+01
1.379300000000000068e+02,5.567821621621619954e+01
1.379399999999999977e+02,5.567878378378379978e+01
1.379499999999999886e+02,5.567935135135140001e+01
1.379600000000000080e+02,5.567991891891890077e+01
1.379699999999999989e+02,5.568048648648650101e+01
1.379799999999999898e+02,5.568105405405410124e+01
1.379900000000000091e+02,5.568162162162160200e+01
1.380000000000000000e+02,5.568218918918920224e+01
1.380099999999999909e+02,5.568275675675680247e+01
1.380200000000000102e+02,5.568332432432430323e+01
1.380300000000000011e+02,5.568389189189190347e+01
1.380399999999999920e+02,5.568445945945949660e+01
1.380500000000000114e+02,5.568502702702699736e+01
1.380600000000000023e+02,5.568559459459459760e+01
1.380699999999999932e+02,5.568616216216219783e+01
1.380800000000000125e+02,5.568672972972969859e+01
1.380900000000000034e+02,5.568729729729729883e+01
1.380999999999999943e+02,5.568786486486489906e+01
1.381100000000000136e+02,5.568843243243239982e+01
1.381200000000000045e+02,5.568900000000000006e+01
1.381299999999999955e+02,5.568980769230770278e+01
1.381399999999999864e+02,5.569061538461539840e+01
1.381500000000000057e+02,5.569142307692310112e+01
1.381599999999999966e+02,5.569223076923079674e+01
1.381699999999999875e+02,5.569303846153849946e+01
1.381800000000000068e+02,5.569384615384620218e+01
1.381899999999999977e+02,5.569465384615389780e+01
1.381999999999999886e+02,5.569546153846150105e+01
1.382100000000000080e+02,5.569626923076919667e+01
1.382299999999999898e+02,5.569788461538460211e+01
1.382400000000000091e+02,5.569869230769229773e+01
1.382500000000000000e+02,5.569950000000000045e+01
1.382599999999999909e+02,5.570030769230770318e+01
1.382700000000000102e+02,5.570111538461539880e+01
1.382800000000000011e+02,5.570192307692310152e+01
1.382899999999999920e+02,5.570273076923079714e+01
1.383000000000000114e+02,5.570353846153849986e+01
1.383100000000000023e+02,5.570434615384620258e+01
1.383199999999999932e+02,5.570515384615389820e+01
1.383300000000000125e+02,5.570596153846150145e+01
1.383400000000000034e+02,5.570676923076919707e+01
1.383499999999999943e+02,5.570757692307689979e+01
1.383600000000000136e+02,5.570838461538460251e+01
1.383700000000000045e+02,5.570919230769229813e+01
1.383799999999999955e+02,5.571000000000000085e+01
1.383899999999999864e+02,5.571059999999999945e+01
1.384000000000000057e+02,5.571119999999999806e+01
1.384099999999999966e+02,5.571179999999999666e+01
1.384199999999999875e+02,5.571240000000000236e+01
1.384300000000000068e+02,5.571300000000000097e+01
1.384399999999999977e+02,5.571359999999999957e+01
1.384499999999999886e+02,5.571419999999999817e+01
1.384600000000000080e+02,5.571479999999999677e+01
1.384699999999999989e+02,5.571540000000000248e+01
1.384799999999999898e+02,5.571600000000000108e+01
1.384900000000000091e+02,5.571659999999999968e+01
1.385000000000000000e+02,5.571719999999999828e+01
1.385099999999999909e+02,5.571779999999999688e+01
1.385200000000000102e+02,5.571840000000000259e+01
1.385300000000000011e+02,5.571900000000000119e+01
1.385399999999999920e+02,5.571959999999999980e+01
1.385500000000000114e+02,5.572019999999999840e+01
1.385600000000000023e+02,5.572079999999999700e+01
1.385699999999999932e+02,5.572140000000000271e+01
1.385800000000000125e+02,5.572200000000000131e+01
1.385900000000000034e+02,5.572259999999999991e+01
1.385999999999999943e+02,5.572319999999999851e+01
1.386100000000000136e+02,5.572379999999999711e+01
1.386200000000000045e+02,5.572440000000000282e+01
1.386299999999999955e+02,5.572500000000000142e+01
1.386399999999999864e+02,5.572560000000000002e+01
1.386500000000000057e+02,5.572619999999999862e+01
1.386599999999999966e+02,5.572679999999999723e+01
1.386699999999999875e+02,5.572740000000000293e+01
1.386800000000000068e+02,5.572800000000000153e+01
1.386899999999999977e+02,5.572860000000000014e+01
1.386999999999999886e+02,5.572919999999999874e+01
1.387100000000000080e+02,5.572979999999999734e+01
1.387199999999999989e+02,5.573040000000000305e+01
1.387299999999999898e+02,5.573100000000000165e+01
1.387400000000000091e+02,5.573169999999999646e+01
1.387500000000000000e+02,5.573239999999999839e+01
1.387599999999999909e+02,5.573310000000000031e+01
1.387700000000000102e+02,5.573380000000000223e+01
1.387800000000000011e+02,5.573449999999999704e+01
1.387899999999999920e+02,5.573519999999999897e+01
1.388000000000000114e+02,5.573590000000000089e+01
1.388100000000000023e+02,5.573660000000000281e+01
1.388199999999999932e+02,5.573729999999999762e+01
1.388300000000000125e+02,5.573799999999999955e+01
1.388400000000000034e+02,5.573870000000000147e+01
1.388499999999999943e+02,5.573940000000000339e+01
1.388600000000000136e+02,5.574009999999999820e+01
1.388700000000000045e+02,5.574080000000000013e+01
1.388799999999999955e+02,5.574150000000000205e+01
1.388899999999999864e+02,5.574219999999999686e+01
1.389000000000000057e+02,5.574289999999999878e+01
1.389099999999999966e+02,5.574360000000000070e+01
1.389199999999999875e+02,5.574430000000000263e+01
1.389300000000000068e+02,5.574499999999999744e+01
1.389399999999999977e+02,5.574569999999999936e+01
1.389499999999999886e+02,5.574640000000000128e+01
1.389600000000000080e+02,5.574710000000000321e+01
1.389699999999999989e+02,5.574779999999999802e+01
1.389799999999999898e+02,5.574849999999999994e+01
1.389900000000000091e+02,5.574920000000000186e+01
1.390000000000000000e+02,5.574989999999999668e+01
1.390099999999999909e+02,5.575059999999999860e+01
1.390200000000000102e+02,5.575130000000000052e+01
1.390300000000000011e+02,5.575200000000000244e+01
1.390399999999999920e+02,5.575272413793099702e+01
1.390500000000000114e+02,5.575344827586209817e+01
1.390600000000000023e+02,5.575417241379309985e+01
1.390699999999999932e+02,5.575489655172410153e+01
1.390800000000000125e+02,5.575562068965520268e+01
1.390900000000000034e+02,5.575634482758619725e+01
1.390999999999999943e+02,5.575706896551719893e+01
1.391100000000000136e+02,5.575779310344830009e+01
1.391200000000000045e+02,5.575851724137930177e+01
1.391299999999999955e+02,5.575924137931030344e+01
1.391399999999999864e+02,5.575996551724139749e+01
1.391500000000000057e+02,5.576068965517239917e+01
1.391599999999999966e+02,5.576141379310350032e+01
1.391699999999999875e+02,5.576213793103450200e+01
1.391800000000000068e+02,5.576286206896549658e+01
1.391899999999999977e+02,5.576358620689659773e+01
1.391999999999999886e+02,5.576431034482759941e+01
1.392100000000000080e+02,5.576503448275860109e+01
1.392199999999999989e+02,5.576575862068970224e+01
1.392299999999999898e+02,5.576648275862069681e+01
1.392400000000000091e+02,5.576720689655169849e+01
1.392500000000000000e+02,5.576793103448279965e+01
1.392599999999999909e+02,5.576865517241380132e+01
1.392700000000000102e+02,5.576937931034480300e+01
1.392800000000000011e+02,5.577010344827589705e+01
1.392899999999999920e+02,5.577082758620689873e+01
1.393000000000000114e+02,5.577155172413790041e+01
1.393100000000000023e+02,5.577227586206900156e+01
1.393199999999999932e+02,5.577300000000000324e+01
1.393300000000000125e+02,5.577400000000000091e+01
1.393400000000000034e+02,5.577499999999999858e+01
1.393499999999999943e+02,5.577600000000000335e+01
1.393600000000000136e+02,5.577700000000000102e+01
1.393700000000000045e+02,5.577799999999999869e+01
1.393799999999999955e+02,5.577900000000000347e+01
1.393899999999999864e+02,5.578000000000000114e+01
1.394000000000000057e+02,5.578099999999999881e+01
1.394099999999999966e+02,5.578199999999999648e+01
1.394300000000000068e+02,5.578399999999999892e+01
1.394399999999999977e+02,5.578499999999999659e+01
1.394499999999999886e+02,5.578600000000000136e+01
1.394600000000000080e+02,5.578699999999999903e+01
1.394699999999999989e+02,5.578799999999999670e+01
1.394799999999999898e+02,5.578900000000000148e+01
1.394900000000000091e+02,5.578999999999999915e+01
1.395000000000000000e+02,5.579099999999999682e+01
1.395099999999999909e+02,5.579200000000000159e+01
1.395200000000000102e+02,5.579299999999999926e+01
1.395300000000000011e+02,5.579399999999999693e+01
1.395399999999999920e+02,5.579520000000000124e+01
1.395500000000000114e+02,5.579639999999999844e+01
1.395600000000000023e+02,5.579760000000000275e+01
1.395699999999999932e+02,5.579879999999999995e+01
1.395800000000000125e+02,5.579999999999999716e+01
1.395900000000000034e+02,5.580120000000000147e+01
1.395999999999999943e+02,5.580239999999999867e+01
1.396100000000000136e+02,5.580360000000000298e+01
1.396200000000000045e+02,5.580480000000000018e+01
1.396299999999999955e+02,5.580599999999999739e+01
1.396399999999999864e+02,5.580720000000000169e+01
1.396500000000000057e+02,5.580839999999999890e+01
1.396599999999999966e+02,5.580960000000000321e+01
1.396699999999999875e+02,5.581080000000000041e+01
1.396800000000000068e+02,5.581199999999999761e+01
1.396899999999999977e+02,5.581320000000000192e+01
1.396999999999999886e+02,5.581439999999999912e+01
1.397100000000000080e+02,5.581588235294120182e+01
1.397199999999999989e+02,5.581764705882350341e+01
1.397299999999999898e+02,5.581941176470589738e+01
1.397400000000000091e+02,5.582117647058819898e+01
1.397500000000000000e+02,5.582294117647060006e+01
1.397599999999999909e+02,5.582470588235290165e+01
1.397700000000000102e+02,5.582647058823530273e+01
1.397800000000000011e+02,5.582823529411759722e+01
1.397899999999999920e+02,5.582999999999999829e+01
1.398000000000000114e+02,5.583176470588239937e+01
1.398100000000000023e+02,5.583352941176470097e+01
1.398199999999999932e+02,5.583529411764710204e+01
1.398300000000000125e+02,5.583711504424780259e+01
1.398400000000000034e+02,5.583897345132739787e+01
1.398499999999999943e+02,5.584083185840709973e+01
1.398600000000000136e+02,5.584269026548670212e+01
1.398700000000000045e+02,5.584454867256639687e+01
1.398799999999999955e+02,5.584640707964599926e+01
1.398899999999999864e+02,5.584826548672570112e+01
1.399000000000000057e+02,5.585012389380530351e+01
1.399099999999999966e+02,5.585198230088499827e+01
1.399199999999999875e+02,5.585384070796460065e+01
1.399300000000000068e+02,5.585569911504420304e+01
1.399399999999999977e+02,5.585768478260870040e+01
1.399499999999999886e+02,5.585996739130440147e+01
1.399600000000000080e+02,5.586225000000000307e+01
1.399699999999999989e+02,5.586453260869569704e+01
1.399799999999999898e+02,5.586681521739129863e+01
1.399900000000000091e+02,5.586909782608699970e+01
1.400000000000000000e+02,5.587138043478260130e+01
1.400099999999999909e+02,5.587366304347830237e+01
1.400200000000000102e+02,5.587594565217389686e+01
1.400300000000000011e+02,5.587846846846849758e+01
1.400399999999999920e+02,5.588315315315320220e+01
1.400500000000000114e+02,5.588783783783780024e+01
1.400600000000000023e+02,5.589252252252249775e+01
1.400699999999999932e+02,5.589720720720720237e+01
1.400800000000000125e+02,5.590189189189189989e+01
1.400900000000000034e+02,5.590657657657659740e+01
1.400999999999999943e+02,5.591126126126130202e+01
1.401100000000000136e+02,5.591594594594599954e+01
1.401200000000000045e+02,5.592063063063059758e+01
1.401299999999999955e+02,5.592531531531530220e+01
1.401399999999999864e+02,5.592999999999999972e+01
1.401500000000000057e+02,5.593111111111110034e+01
1.401599999999999966e+02,5.593222222222220097e+01
1.401699999999999875e+02,5.593333333333330160e+01
1.401800000000000068e+02,5.593444444444440222e+01
1.401899999999999977e+02,5.593555555555560233e+01
1.401999999999999886e+02,5.593666666666670295e+01
1.402100000000000080e+02,5.593777777777779647e+01
1.402199999999999989e+02,5.593888888888889710e+01
1.402299999999999898e+02,5.593999999999999773e+01
1.402400000000000091e+02,5.594233333333330194e+01
1.402500000000000000e+02,5.594466666666669852e+01
1.402599999999999909e+02,5.594700000000000273e+01
1.402700000000000102e+02,5.594933333333329983e+01
1.402800000000000011e+02,5.595166666666670352e+01
1.402899999999999920e+02,5.595400000000000063e+01
1.403000000000000114e+02,5.595633333333329773e+01
1.403100000000000023e+02,5.595866666666670142e+01
1.403199999999999932e+02,5.596099999999999852e+01
1.403300000000000125e+02,5.596200000000000330e+01
1.403400000000000034e+02,5.596300000000000097e+01
1.403499999999999943e+02,5.596399999999999864e+01
1.403600000000000136e+02,5.596500000000000341e+01
1.403700000000000045e+02,5.596600000000000108e+01
1.403799999999999955e+02,5.596699999999999875e+01
1.403899999999999864e+02,5.596800000000000352e+01
1.404000000000000057e+02,5.596900000000000119e+01
1.404099999999999966e+02,5.596999999999999886e+01
1.404199999999999875e+02,5.597099999999999653e+01
1.404300000000000068e+02,5.597200000000000131e+01
1.404399999999999977e+02,5.597299999999999898e+01
1.404499999999999886e+02,5.597399999999999665e+01
1.404600000000000080e+02,5.597500000000000142e+01
1.404699999999999989e+02,5.597599999999999909e+01
1.404799999999999898e+02,5.597699999999999676e+01
1.404900000000000091e+02,5.597800000000000153e+01
1.405000000000000000e+02,5.597899999999999920e+01
1.405099999999999909e+02,5.597999999999999687e+01
1.405200000000000102e+02,5.598100000000000165e+01
1.405300000000000011e+02,5.598199999999999932e+01
1.405399999999999920e+02,5.598331249999999670e+01
1.405500000000000114e+02,5.598462500000000119e+01
1.405600000000000023e+02,5.598593749999999858e+01
1.405699999999999932e+02,5.598725000000000307e+01
1.405800000000000125e+02,5.598856250000000045e+01
1.405900000000000034e+02,5.598987499999999784e+01
1.405999999999999943e+02,5.599118750000000233e+01
1.406100000000000136e+02,5.599249999999999972e+01
1.406200000000000045e+02,5.599381249999999710e+01
1.406299999999999955e+02,5.599512500000000159e+01
1.406399999999999864e+02,5.599643749999999898e+01
1.406500000000000057e+02,5.599775000000000347e+01
1.406599999999999966e+02,5.599906250000000085e+01
1.406699999999999875e+02,5.600037499999999824e+01
1.406800000000000068e+02,5.600168750000000273e+01
1.406899999999999977e+02,5.600300000000000011e+01
1.406999999999999886e+02,5.600431249999999750e+01
1.407100000000000080e+02,5.600562500000000199e+01
1.407199999999999989e+02,5.600693749999999937e+01
1.407299999999999898e+02,5.600824999999999676e+01
1.407400000000000091e+02,5.600956250000000125e+01
1.407500000000000000e+02,5.601087499999999864e+01
1.407599999999999909e+02,5.601218750000000313e+01
1.407700000000000102e+02,5.601350000000000051e+01
1.407800000000000011e+02,5.601481249999999790e+01
1.407899999999999920e+02,5.601612500000000239e+01
1.408000000000000114e+02,5.601743749999999977e+01
1.408100000000000023e+02,5.601874999999999716e+01
1.408199999999999932e+02,5.602006250000000165e+01
1.408300000000000125e+02,5.602137499999999903e+01
1.408400000000000034e+02,5.602268750000000352e+01
1.408499999999999943e+02,5.602400000000000091e+01
1.408600000000000136e+02,5.602510526315789718e+01
1.408700000000000045e+02,5.602621052631580056e+01
1.408799999999999955e+02,5.602731578947369684e+01
1.408899999999999864e+02,5.602842105263160022e+01
1.409000000000000057e+02,5.602952631578949649e+01
1.409099999999999966e+02,5.603063157894739987e+01
1.409449999999999932e+02,5.603450000000000131e+01
1.409699999999999989e+02,5.603726315789469936e+01
1.409950000000000045e+02,5.604002631578949689e+01
1.410200000000000102e+02,5.604278947368420205e+01
1.410449999999999875e+02,5.604545652173909787e+01
1.410699999999999932e+02,5.604773913043479894e+01
1.410949999999999989e+02,5.605002173913040053e+01
1.411200000000000045e+02,5.605230434782610160e+01
1.411450000000000102e+02,5.605458695652170320e+01
1.411699999999999875e+02,5.605686956521739717e+01
1.411949999999999932e+02,5.605915217391299876e+01
1.412199999999999989e+02,5.606143478260869983e+01
1.412450000000000045e+02,5.606371739130440091e+01
1.412700000000000102e+02,5.606600000000000250e+01
1.412949999999999875e+02,5.606810000000000116e+01
1.413199999999999932e+02,5.607019999999999982e+01
1.413449999999999989e+02,5.607229999999999848e+01
1.413700000000000045e+02,5.607439999999999714e+01
1.413950000000000102e+02,5.607650000000000290e+01
1.414199999999999875e+02,5.607860000000000156e+01
1.414449999999999932e+02,5.608070000000000022e+01
1.414699999999999989e+02,5.608279999999999887e+01
1.414950000000000045e+02,5.608489999999999753e+01
1.415200000000000102e+02,5.608700000000000330e+01
1.415449999999999875e+02,5.608938636363640029e+01
1.415699999999999932e+02,5.609177272727269781e+01
1.415949999999999989e+02,5.609415909090910191e+01
1.416200000000000045e+02,5.609654545454539942e+01
1.416450000000000102e+02,5.609893181818180352e+01
1.416699999999999875e+02,5.610131818181820051e+01
1.416949999999999932e+02,5.610370454545449803e+01
1.417199999999999989e+02,5.610609090909090213e+01
1.417450000000000045e+02,5.610849999999999937e+01
1.417700000000000102e+02,5.611099999999999710e+01
1.417949999999999875e+02,5.611350000000000193e+01
1.418199999999999932e+02,5.611599999999999966e+01
1.418449999999999989e+02,5.611849999999999739e+01
1.418700000000000045e+02,5.612100000000000222e+01
1.418950000000000102e+02,5.612349999999999994e+01
1.419199999999999875e+02,5.612599999999999767e+01
1.419449999999999932e+02,5.612850000000000250e+01
1.419699999999999989e+02,5.613147058823530244e+01
1.419950000000000045e+02,5.613455882352940307e+01
1.420200000000000102e+02,5.613764705882349659e+01
1.420449999999999875e+02,5.614073529411759722e+01
1.420699999999999932e+02,5.614382352941179732e+01
1.420949999999999989e+02,5.614691176470589795e+01
1.421200000000000045e+02,5.614999999999999858e+01
1.421450000000000102e+02,5.615181034482760225e+01
1.421699999999999875e+02,5.615362068965519882e+01
1.421949999999999932e+02,5.615543103448280249e+01
1.422199999999999989e+02,5.615724137931029958e+01
1.422450000000000045e+02,5.615905172413790325e+01
1.422700000000000102e+02,5.616086206896549982e+01
1.422949999999999875e+02,5.616267241379310349e+01
1.423199999999999932e+02,5.616448275862070005e+01
1.423449999999999989e+02,5.616629310344829662e+01
1.423700000000000045e+02,5.616810344827590029e+01
1.423950000000000102e+02,5.616991379310339738e+01
1.424449999999999932e+02,5.617434090909090116e+01
1.424699999999999989e+02,5.617672727272729816e+01
1.424950000000000045e+02,5.617911363636360278e+01
1.425200000000000102e+02,5.618149999999999977e+01
1.425449999999999875e+02,5.618388636363639677e+01
1.425699999999999932e+02,5.618627272727270139e+01
1.425949999999999989e+02,5.618865909090909838e+01
1.426200000000000045e+02,5.619104545454550248e+01
1.426450000000000102e+02,5.619331249999999756e+01
1.426699999999999875e+02,5.619550000000000267e+01
1.426949999999999932e+02,5.619768750000000068e+01
1.427199999999999989e+02,5.619987499999999869e+01
1.427450000000000045e+02,5.620206249999999670e+01
1.427700000000000102e+02,5.620425000000000182e+01
1.427949999999999875e+02,5.620643749999999983e+01
1.428199999999999932e+02,5.620862499999999784e+01
1.428449999999999989e+02,5.621081250000000296e+01
